Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
10116	-51.19249	-93.79297	42.60047	0.00200502	0.023237	0.0106593	0.0301843	0.0512895	0.0200793	0.00514446	0.00147886	0.00557402	0.0340391	0.00171542	0.00900315	0.00269984	0.0217604	0.00219318	0.0374585	0.00362302	0.0301139	0.000292941	0.0297835	0.0430852	0.0589489	0.0148202	0.0062157	0.0103064	0.0221887	0.00434213	0.00426109	0.00461064	0.0503531	0.00199407	0.00783122	0.082693	0.0254185	0.000329611	0.608399	1.16317	1.127695	0.8723054	0.438084	0.668631	0.881985	1.13381	1.49559	2.28267	0.596781	0.7735298	0.217939	0.00303914	0.0352218	0.0161569	0.0457523	0.0777428	0.0304355	0.00779778	0.00224161	0.0084489	0.0515953	0.00260017	0.0136467	0.00409232	0.0329836	0.00332435	0.0567783	0.00549165	0.0456456	0.000444029	0.0451447	0.065307	0.0893526	0.0224639	0.00942153	0.015622	0.0336328	0.00658165	0.00645882	0.00698865	0.0763235	0.00302253	0.0118703	0.125343	0.0385285	0.000499613	0.768435	0.231565	0.7684345	0.659733
10152	-52.20938	-94.78949	42.58011	0.00440368	0.00167349	0.00224762	0.0047141	0.0134084	0.00117534	0.00440539	0.000456767	0.0034266	0.0158994	0.00566782	6.94188e-05	0.00774375	0.0169331	0.000874984	0.00468253	0.00396687	0.00150009	0.00380692	0.00680438	0.00396418	0.014423	0.00915587	0.000411419	0.000797748	0.00780588	0.000882147	0.00332868	0.009074	0.00194251	0.00608756	0.00287638	0.00212438	0.00339111	0.00715279	0.0958093	1.37675	1.269629	0.7303713	0.171635	0.423366	0.76479	1.30755	2.36202	5.82631	1.274325	0.5752637	0.0289963	0.0248405	0.00943988	0.0126785	0.0265915	0.075635	0.00662991	0.0248501	0.00257655	0.0193289	0.0896861	0.0319713	0.000391581	0.0436813	0.0955172	0.00493565	0.0264134	0.0223765	0.00846178	0.0214743	0.0383824	0.0223613	0.0813578	0.0516469	0.00232075	0.00449997	0.0440318	0.00497606	0.0187766	0.051185	0.0109574	0.034339	0.0162252	0.0119833	0.0191287	0.0403478	0.995772	0.00422752	0.9957725	0.1772784
10188	-57.74963	-102.1112	44.36155	0.00541819	0.0419315	0.000375863	0.0216978	0.026871	0.00108799	0.0594691	0.0286205	0.0604731	0.0369144	0.020704	0.00987574	0.0443031	0.0189101	0.0174655	0.0129043	0.0602419	0.00778647	0.0202948	0.0257154	0.0401743	0.0576101	0.0736334	0.0126558	0.0199233	0.024804	0.00402315	0.123557	0.0207911	0.0203338	0.0130916	0.109319	0.0325269	0.00751593	0.00918186	0.32225	1.2824	1.738188	0.2618119	0.920067	0.960184	0.987404	1.01276	1.04147	1.08688	0.06023834	0.1506235	0.1047032	0.0049699	0.0384622	0.000344764	0.0199025	0.0246477	0.000997969	0.0545487	0.0262524	0.0554696	0.0338601	0.018991	0.00905864	0.0406376	0.0173455	0.0160204	0.0118366	0.0552576	0.00714223	0.0186156	0.0235878	0.0368504	0.0528435	0.0675411	0.0116087	0.0182749	0.0227517	0.00369028	0.113334	0.0190708	0.0186514	0.0120084	0.100274	0.0298357	0.00689407	0.00842217	0.768519	0.231481	0.7685192	1.090202
10224	-45.55547	-89.69013	44.13465	0.00169976	0.0462554	0.00485282	0.00786575	0.00820515	0.00211979	0.0144448	0.010572	0.00565319	0.0313918	0.000426276	0.0034645	0.00354729	0.0471691	0.00517898	0.015785	0.00226826	0.00638764	0.0144407	0.031759	0.00936355	0.00185235	0.00239253	0.0275486	0.00446727	0.00388453	0.00503977	0.000991111	0.0253816	0.0274043	0.00259088	0.0265435	0.0224709	0.0383792	0.00590097	0.505035	1.20624	1.817158	0.1828421	0.422524	0.656942	0.877146	1.14006	1.5222	2.36673	0.6229295	0.1006198	0.1744528	0.0036343	0.0989001	0.010376	0.016818	0.0175437	0.00453239	0.0308849	0.0226042	0.0120873	0.0671197	0.000911435	0.00740756	0.00758456	0.100854	0.0110733	0.0337503	0.00484984	0.0136576	0.0308762	0.0679049	0.0200205	0.00396057	0.00511555	0.0589024	0.0095516	0.00830563	0.0107757	0.00211913	0.0542691	0.0585941	0.00553965	0.0567536	0.0480457	0.0820597	0.012617	0.750405	0.249595	0.7504045	0.4676983
10260	-49.17245	-91.0177	41.84524	0.00204672	0.0142316	0.0233721	0.00835959	0.0451854	0.0168925	0.0178532	0.00163639	0.00603851	0.0290482	0.0186071	0.0349206	0.00343979	0.0945194	0.01275	0.0364799	0.00431954	0.0839637	0.00198324	0.0220291	0.0140871	0.0142443	1.58707e-05	0.04331	0.00920859	0.0197305	0.02182	0.000592184	0.0162196	0.0426939	0.00734747	0.0659142	0.0401336	0.0203769	0.00639836	1.36132	0.849449	1.236461	0.7635389	0.424862	0.658712	0.877882	1.1391	1.51811	2.35371	0.6189403	0.6175196	0.6677481	0.00255914	0.0177946	0.0292236	0.0104525	0.056498	0.0211218	0.0223229	0.00204608	0.00755032	0.0363208	0.0232656	0.0436633	0.00430098	0.118183	0.0159421	0.045613	0.00540099	0.104985	0.00247977	0.0275443	0.0176139	0.0178105	1.98441e-05	0.0541532	0.0115141	0.0246703	0.0272829	0.000740444	0.0202804	0.0533828	0.00918699	0.0824165	0.0501815	0.0254785	0.00800026	0.992622	0.00737777	0.9926222	0.7997692
10296	-51.96479	-95.60781	43.64302	0.000654403	0.00908799	0.00198354	0.00867315	0.0255288	0.0008299	0.0111282	0.00115904	0.00710991	0.0302081	0.00334548	0.00309754	0.0103978	0.0296087	0.0313425	0.0303875	0.0109565	0.00661604	0.0018055	0.00959945	0.0017315	0.0534235	0.0271514	0.0108321	0.0277575	0.0152045	0.0994417	0.00283705	0.043098	0.0361804	0.0281059	0.0554685	0.0322348	0.00344835	0.0126018	0.0858108	1.38091	1.286077	0.7139228	0.44179	0.671384	0.883117	1.13235	1.48946	2.26352	0.5906894	0.5551166	0.02589193	0.000958078	0.0133053	0.002904	0.0126979	0.0373754	0.00121502	0.0162922	0.00169689	0.0104093	0.0442261	0.00489794	0.00453495	0.0152229	0.0433485	0.0458869	0.0444888	0.0160408	0.00968621	0.00264334	0.0140541	0.00253501	0.0782147	0.0397511	0.0158587	0.0406383	0.0222602	0.145588	0.00415358	0.0630977	0.05297	0.0411485	0.0812086	0.0471933	0.00504856	0.0184497	0.617322	0.382678	0.6173222	0.6830369
10332	-54.49507	-98.8919	44.39683	0.012516	0.0222013	0.0160932	0.00362722	0.0902619	0.0135882	0.00935987	0.00483145	0.0382594	0.0179664	0.0369339	0.00196484	0.00416662	0.0467466	0.00593912	0.00488672	0.00456654	0.0129489	0.00554287	0.0325386	0.0177286	0.0251618	0.0311734	0.00744192	0.0253971	0.00437267	0.0680768	0.0366696	0.0254932	0.0207524	0.0260527	0.00247072	0.037944	0.000732638	0.111326	0.17953	1.34186	1.533053	0.4669468	0.909993	0.955043	0.985752	1.01445	1.04707	1.09891	0.06819884	0.3045861	0.0557466	0.0151575	0.0268868	0.0194896	0.00439272	0.109311	0.016456	0.0113352	0.00585109	0.0463338	0.0217581	0.0447286	0.00237951	0.00504596	0.0566122	0.00719253	0.00591803	0.00553028	0.0156817	0.00671266	0.0394057	0.0214701	0.030472	0.0377523	0.00901249	0.030757	0.0052955	0.082444	0.0444085	0.0308734	0.0251321	0.031551	0.00299215	0.0459518	0.000887257	0.134821	0.832262	0.167738	0.832262	0.8257339
10368	-47.37056	-92.04953	44.67898	0.0277215	0.029295	0.0244001	0.00194192	0.0443825	0.00239777	0.0356352	0.00119513	0.00200945	0.00830853	0.00227982	0.00797053	0.0107311	0.0747598	0.0120596	0.0509892	0.00415177	0.000599983	0.00359588	0.0074245	0.0186505	0.00767446	0.0637593	0.00764552	0.0549571	0.00480153	0.0222807	0.0145367	0.0527552	0.0566726	0.02918	0.0342517	0.0434864	0.00150745	0.073412	0.0184741	1.40897	1.716573	0.2834266	0.832965	0.914723	0.972575	1.0282	1.09323	1.20053	0.1321506	0.1651118	0.005463253	0.0331034	0.0349825	0.0291372	0.00231893	0.0529991	0.00286328	0.0425535	0.00142715	0.00239957	0.00992157	0.00272243	0.00951795	0.0128145	0.0892739	0.0144009	0.0608884	0.0049578	0.000716466	0.004294	0.00886591	0.0222714	0.0091644	0.0761377	0.00912984	0.0656267	0.00573372	0.0266064	0.0173589	0.0629972	0.0676752	0.0348451	0.0409014	0.051929	0.00180011	0.0876645	0.760583	0.239417	0.7605828	0.8374205
10404	-49.53621	-92.6978	43.16159	0.00649181	0.0178252	0.00300769	0.00516566	0.00947437	0.00210397	0.00335788	0.00659964	0.00845295	0.00532775	0.000806326	0.0077296	0.0062611	0.0311302	0.00256953	0.0146276	0.000324638	0.0530199	0.0270566	0.0103219	0.00580185	0.00488822	0.0617501	0.0173592	0.00769164	0.00510698	0.0263787	0.013856	0.031984	0.0162644	0.00276559	0.00395811	0.0296394	0.000350723	0.000823617	0.392295	1.25321	1.00185	0.9981504	0.855736	0.926834	0.976574	1.02399	1.07894	1.16859	0.1126497	0.9963076	0.1304301	0.0144175	0.0395875	0.00667971	0.0114723	0.0210414	0.00467265	0.00745744	0.014657	0.018773	0.0118323	0.00179075	0.0171665	0.0139051	0.0691363	0.00570661	0.032486	0.00072098	0.117751	0.0600894	0.0229237	0.0128852	0.0108561	0.137139	0.0385526	0.0170822	0.011342	0.0585839	0.0307725	0.0710324	0.0361212	0.00614203	0.00879047	0.0658254	0.000778911	0.00182915	0.838945	0.161055	0.8389451	0.450273
10440	-68.44451	-111.416	42.97145	0.0100339	0.0164972	0.00785849	0.00335285	0.0520481	0.00847905	0.00518722	0.0178963	0.0353401	0.00656463	0.00643812	0.027632	0.0335707	0.0916548	0.0149614	0.000861801	0.00518369	0.0113508	0.0154594	0.0179914	0.0152583	0.00751555	0.0316812	0.0269519	0.0158434	0.0169635	0.0131942	0.0176302	0.0229024	0.0044978	0.00436625	0.0309634	0.00140222	0.018984	0.0112278	0.30609	1.28913	1.381173	0.6188269	0.211061	0.468287	0.789234	1.26705	2.13544	4.73796	1.12481	0.4480445	0.09893291	0.0159841	0.0262801	0.0125186	0.00534112	0.0829129	0.0135072	0.00826327	0.0285089	0.056297	0.0104575	0.010256	0.044018	0.0534783	0.146007	0.0238335	0.00137285	0.00825765	0.0180819	0.0246269	0.0286603	0.0243065	0.0119723	0.0504684	0.0429345	0.0252386	0.0270229	0.0210184	0.028085	0.0364837	0.00716502	0.00695547	0.0493249	0.00223375	0.0302416	0.017886	0.96394	0.0360601	0.9639399	0.627744
10476	-51.60021	-94.18156	42.58134	0.0160429	0.0110993	0.00595574	0.0428738	0.00300282	0.0267659	0.0101094	0.00123909	0.0174504	0.0803493	0.00336198	0.0144712	0.0221818	0.0698894	0.00388619	0.00226181	0.030084	0.0154937	0.00914904	0.0534552	0.00647668	0.00468315	0.00482078	0.0220211	0.00227033	0.119024	0.00906865	0.014377	0.0169323	0.0364358	0.00971197	0.0410378	0.0306502	0.02168	0.0269509	1.15021	0.937413	1.51343	0.4865698	0.418027	0.653522	0.875719	1.14192	1.53017	2.39219	0.6306673	0.3215013	0.5112518	0.0199225	0.0137834	0.00739601	0.053242	0.00372899	0.0332387	0.0125542	0.00153874	0.0216704	0.0997801	0.004175	0.0179707	0.027546	0.0867906	0.00482599	0.00280878	0.0373592	0.0192406	0.0113615	0.0663822	0.00804292	0.00581567	0.00598658	0.0273464	0.00281936	0.147808	0.0112617	0.0178537	0.0210271	0.0452471	0.0120606	0.0509619	0.0380623	0.0269228	0.0334684	0.604163	0.395837	0.6041627	0.8052642
10512	-50.40143	-92.93153	42.5301	0.00181002	0.00580912	0.0176998	0.000502415	0.000985529	0.00615782	0.0167427	0.000101073	0.00189419	0.00315137	1.91709e-05	0.00604197	0.00298709	0.00461633	0.00358899	0.00503364	0.00646495	0.00185408	0.00275149	0.00131463	1.70804e-06	0.0126721	0.00964443	0.00134019	0.00352136	0.00823242	0.00425009	0.0133494	0.0148508	0.00552629	0.00179368	0.0061391	0.00479517	0.00454239	0.000205878	0.169599	1.346	1.267723	0.7322772	0.185095	0.439244	0.773626	1.29261	2.27664	5.40264	1.219736	0.577632	0.05250094	0.0100339	0.0322029	0.0981187	0.00278514	0.00546328	0.0341359	0.0928131	0.000560299	0.0105004	0.0174696	0.000106274	0.0334937	0.0165589	0.0255907	0.0198956	0.027904	0.0358385	0.0102781	0.0152529	0.00728765	9.46853e-06	0.0702476	0.0534639	0.00742935	0.0195207	0.0456364	0.0235604	0.0740022	0.0823257	0.030635	0.00994325	0.0340322	0.0265821	0.0251808	0.00114128	0.99178	0.00821983	0.9917802	0.1803913
10548	-53.99791	-98.11856	44.12065	0.00616053	0.0228301	0.00325489	0.00722012	0.000144248	0.0399916	0.00677422	0.00210609	0.00372735	0.0117571	0.00011081	0.0330886	0.00363718	0.0110675	0.00250858	0.0149119	0.016102	0.0166721	0.00281625	0.000249664	1.51617e-05	0.0261087	0.0113649	0.0173282	0.0123516	0.0195276	0.0172644	0.0399398	0.0224523	0.0107205	0.00137316	0.0204119	0.0221214	0.000686728	0.000171738	0.353481	1.26938	1.845419	0.1545806	0.284004	0.541234	0.825698	1.2111	1.84763	3.52107	0.9101742	0.0837645	0.1160279	0.0144285	0.0534701	0.00762325	0.0169102	0.000337842	0.093664	0.0158658	0.00493265	0.0087298	0.0275362	0.000259527	0.0774965	0.00851861	0.025921	0.00587533	0.0349251	0.0377124	0.0390477	0.00659591	0.000584736	3.55101e-05	0.0611489	0.0266176	0.0405842	0.0289285	0.0457353	0.0404349	0.0935427	0.0525854	0.0251083	0.00321606	0.0478065	0.0518103	0.00160838	0.000402226	0.738646	0.261354	0.7386456	0.4269689
10584	-50.76512	-95.55555	44.79042	0.00241534	0.0273953	0.0168594	0.0169741	0.000646722	0.0128139	0.0492568	0.00573869	0.0200035	0.0236809	0.00434434	0.0175814	0.00831401	0.0416255	0.0154838	0.0202352	0.0132369	0.0165687	0.00708568	0.00662497	0.00190015	0.061063	0.025071	0.0180749	0.00240525	0.0179863	0.0319438	0.0530394	0.0016687	0.0323388	0.00248982	0.0533286	0.0312048	0.0154554	0.00981395	0.168544	1.34644	1.681242	0.3187581	0.879991	0.939554	0.980736	1.01964	1.06433	1.13637	0.09243945	0.1895968	0.05215731	0.00352775	0.0400125	0.0246242	0.0247917	0.000944576	0.0187155	0.0719425	0.0083817	0.0292163	0.0345874	0.00634516	0.0256787	0.0121431	0.0607965	0.0226151	0.0295547	0.0193333	0.0241996	0.0103491	0.00967616	0.00277529	0.0891862	0.0366177	0.0263994	0.00351301	0.02627	0.0466558	0.0774672	0.00243724	0.0472328	0.00363654	0.0778895	0.0455765	0.0225735	0.0143339	0.963146	0.0368543	0.9631457	0.6846692
10620	-48.56624	-93.18631	44.62006	0.00923303	0.00983298	0.0164358	0.00382444	0.021417	0.0210287	0.0061999	0.0101303	0.00672635	0.00515506	0.00255747	0.00751145	0.0011669	0.0221016	0.0166352	0.00509874	0.00295705	0.0183413	0.0192904	0.00230007	0.000822659	0.00174911	0.0144801	0.0116923	0.000637462	0.0197002	0.00112641	0.0062119	0.00494299	0.00615922	0.000465222	0.00571708	0.00375277	0.0047149	0.00277822	0.0191907	1.40867	1.710229	0.2897712	0.730864	0.858209	0.953415	1.04886	1.16522	1.36824	0.226702	0.1694342	0.005676362	0.0315234	0.0335718	0.0561152	0.0130574	0.073122	0.0717961	0.0211677	0.0345869	0.0229651	0.0176004	0.00873173	0.0256456	0.00398402	0.0754592	0.056796	0.0174081	0.010096	0.0626208	0.0658614	0.0078529	0.00280872	0.00597181	0.0494381	0.0399198	0.00217642	0.0672604	0.0038458	0.0212087	0.0168764	0.0210288	0.00158836	0.0195193	0.0128127	0.0160976	0.0094854	0.53131	0.46869	0.53131	0.2928943
10656	-46.17336	-89.69021	43.51684	0.0159095	0.0122629	0.00283054	0.0140244	0.0120333	0.00280038	0.0205336	0.0151782	0.00476722	0.012658	0.00163442	0.00406698	0.0180644	0.0190155	0.00233059	0.000251015	0.0037833	0.00474911	0.00255706	0.0239607	0.010615	0.0208865	0.034158	0.00946806	0.0136119	0.0152343	0.0133773	0.0171102	0.00535769	0.00481438	0.00584467	0.0187855	0.00254245	0.00805132	0.004731	0.631121	1.1537	1.596938	0.4030624	0.467238	0.689974	0.890674	1.12275	1.44933	2.14024	0.5501947	0.2523971	0.2279337	0.0420887	0.0324415	0.00748821	0.0371017	0.0318343	0.00740841	0.0543219	0.0401539	0.0126117	0.0334868	0.00432386	0.0107592	0.0477896	0.0503056	0.00616558	0.000664062	0.0100088	0.0125638	0.00676471	0.0633882	0.0280822	0.0552554	0.0903652	0.0250478	0.0360103	0.0403024	0.0353897	0.0452652	0.0141738	0.0127365	0.0154621	0.0496972	0.00672608	0.0212998	0.0125159	0.577211	0.422789	0.5772112	0.3779995
10692	-48.03206	-90.88768	42.85562	0.00621499	0.0111656	0.00325382	0.0236198	0.00580015	0.00207217	0.000812375	0.00533726	0.000262932	0.0128127	0.000762414	0.0075509	0.00332924	0.0075054	0.002058	0.000186136	0.00373156	0.0021008	0.00214261	0.0117864	0.00861289	0.00892245	0.0233333	0.00257524	0.000108204	0.0106402	0.00687006	0.0149648	0.00123748	0.00599972	0.0197593	0.00453763	0.0231279	0.00520616	0.00597185	0.755722	1.10178	1.837681	0.1623186	0.131967	0.372433	0.73481	1.3609	2.68504	7.57765	1.464362	0.08832792	0.2857951	0.0244326	0.0438947	0.0127916	0.092855	0.0228018	0.00814619	0.00319364	0.0209821	0.00103365	0.05037	0.00299724	0.0296844	0.013088	0.0295055	0.00809051	0.000731745	0.0146697	0.00825877	0.00842312	0.0463352	0.0338594	0.0350763	0.0917289	0.0101239	0.000425377	0.041829	0.0270079	0.0588304	0.00486485	0.0235864	0.0776787	0.0178385	0.0909214	0.0204667	0.0234768	0.985778	0.0142219	0.9857781	0.2543725
10728	-49.56077	-93.73996	44.17919	0.00223406	0.00412708	0.0199287	0.00465133	0.0237813	0.0054248	0.00835913	0.00459119	0.00681949	0.00331631	0.000415538	0.0122212	0.0048336	0.0206198	0.0184345	0.0070323	0.000907491	0.000853752	0.0124149	0.00606396	0.0041793	0.00625992	0.00360375	0.000639541	0.00864793	0.0526721	0.0100216	0.0356402	0.00528955	0.000432722	0.00585222	0.0385755	0.0108154	0.00264417	0.00389745	0.366215	1.26408	1.740691	0.2593091	0.478319	0.697907	0.893856	1.11875	1.43286	2.09065	0.5332463	0.148969	0.1207121	0.00627189	0.0115864	0.0559477	0.0130581	0.0667635	0.0152296	0.0234674	0.0128893	0.019145	0.00931021	0.00116658	0.0343099	0.0135698	0.0578881	0.0517529	0.0197425	0.00254769	0.00239682	0.0348537	0.017024	0.011733	0.0175741	0.0101172	0.00179545	0.0242782	0.147871	0.0281346	0.100056	0.0148499	0.00121482	0.0164295	0.108297	0.030363	0.00742324	0.0109417	0.564973	0.435027	0.564973	0.3562017
10764	-46.83763	-90.94712	44.10949	0.00462804	0.0079888	0.00382601	0.00362114	0.00155988	9.74449e-05	0.00480779	0.00689923	0.0130229	0.000894454	0.000340958	0.0153154	0.0251164	0.0370193	0.0035916	0.0144032	0.000323212	0.00314212	0.0224851	0.00377226	0.00603387	0.00275293	0.005545	0.0133383	0.00494139	0.00692468	0.00639675	0.0020357	0.00363598	0.0121364	0.00283571	0.0127998	0.00748779	0.0105565	0.0039394	0.249734	1.31261	1.549235	0.4507653	0.683973	0.830899	0.943845	1.0595	1.20352	1.46205	0.2746485	0.2909599	0.07927388	0.0168774	0.0291333	0.0139525	0.0132054	0.00568853	0.000355359	0.0175329	0.0251599	0.0474916	0.00326187	0.00124339	0.0558518	0.0915938	0.135001	0.0130977	0.0525249	0.00117868	0.0114586	0.0819979	0.0137566	0.0220041	0.0100393	0.0202213	0.0486417	0.0180201	0.0252527	0.0233275	0.00742373	0.0132596	0.0442586	0.0103412	0.0466778	0.0273062	0.038497	0.0143661	0.84693	0.15307	0.8469298	0.2742155
10800	-52.32526	-97.21923	44.89397	0.0174183	0.0188701	0.0164592	0.0323589	0.0169538	0.0516412	0.00766733	0.00881815	0.0253067	0.0237885	0.017353	0.0205296	0.0104292	0.0207201	0.0138187	0.00405928	0.0140755	0.00175134	0.0531746	0.00295001	0.0200256	0.0642467	0.0393291	0.00462155	0.0364637	0.0604294	0.0752004	0.0135723	0.0323675	0.00530622	0.0366212	0.0401153	0.0129025	0.0373494	0.00532274	0.0595429	1.39186	1.928433	0.07156741	0.423196	0.657451	0.877358	1.13979	1.52103	2.36297	0.6217815	0.0371117	0.01782479	0.0202064	0.0218906	0.0190938	0.0375386	0.0196676	0.0599074	0.00889465	0.0102297	0.0293575	0.0275963	0.0201307	0.0238158	0.0120986	0.0240368	0.0160306	0.00470904	0.0163286	0.00203168	0.0616862	0.00342222	0.0232311	0.0745306	0.0456245	0.00536132	0.0423004	0.0701023	0.0872377	0.0157448	0.0375486	0.00615558	0.0424831	0.0465365	0.0149678	0.043328	0.00617475	0.595437	0.404563	0.5954369	0.8620169
10836	-56.26357	-98.23338	41.9698	0.00013571	0.00132926	0.000385679	0.0133431	0.000979277	0.00674235	0.00404654	0.000692865	0.000263001	0.00381563	0.000846522	0.00274467	0.00261683	0.0102835	0.00221878	0.00552992	0.000484277	0.0018431	0.00402718	0.00157435	0.00235102	0.00424117	0.0125918	0.00335034	0.0222311	0.00889157	0.00881785	0.00336473	0.00102286	0.000189163	0.000383281	0.00983965	0.00206883	0.00909671	0.00372298	1.21878	0.908842	1.780613	0.2193872	0.14489	0.389794	0.745329	1.34169	2.56545	6.90181	1.396812	0.1232088	0.5587601	0.000869573	0.00851732	0.00247126	0.0854966	0.00627478	0.043202	0.0259285	0.00443958	0.00168519	0.0244489	0.00542414	0.0175866	0.0167675	0.0658921	0.014217	0.0354333	0.00310304	0.0118098	0.0258044	0.0100877	0.0150643	0.0271755	0.080683	0.0214675	0.142447	0.0569733	0.0565009	0.0215597	0.00655401	0.00121207	0.0024559	0.0630482	0.0132562	0.0582877	0.0238552	0.459009	0.540991	0.4590089	0.1560656
10872	-46.4123	-88.82194	42.40964	0.0407397	0.00690879	0.00583491	0.0103532	0.0135229	0.00857392	0.0272448	0.000343625	0.0164696	0.0278865	0.0261209	0.0100728	0.062569	0.0145452	0.0115655	0.0179786	0.00136115	0.00553636	0.00653135	0.0327871	0.0275972	0.00351281	0.0289648	0.0327959	0.0118343	0.0186078	0.00655947	0.000884496	0.00346226	0.0302111	0.091049	0.0581501	0.000950598	0.0374321	0.0247781	0.482607	1.21558	0.7670773	1.232923	0.799133	0.896411	0.966458	1.03471	1.11556	1.25136	0.1621324	1.607299	0.1654241	0.0562908	0.00954601	0.00806221	0.0143052	0.0186848	0.0118468	0.0376447	0.000474793	0.0227564	0.0385313	0.0360918	0.0139177	0.0864528	0.0200974	0.0159803	0.0248413	0.00188073	0.0076497	0.0090245	0.0453025	0.0381316	0.00485372	0.0400213	0.0453147	0.0163517	0.0257108	0.00906335	0.00122213	0.00478387	0.0417433	0.125804	0.0803472	0.00131346	0.0517207	0.0342364	0.970821	0.029179	0.970821	0.7237358
10908	-51.83177	-95.89348	44.06171	0.00099425	0.00224658	0.0185076	0.0190869	0.00424626	0.00313148	0.00518834	0.0298633	0.000865848	0.00107537	0.00116756	0.00110474	0.0208308	0.044893	0.00968796	0.00773328	0.0104415	0.00369634	0.00739471	0.0227471	0.0227631	0.0234202	0.00705611	0.00819218	0.00389589	0.0160146	0.0267154	0.00130194	0.00725294	0.00220149	0.0136714	0.0177952	0.00150071	0.00283576	0.0218853	0.207582	1.33017	1.294982	0.7050176	0.960255	0.980415	0.993848	1.00619	1.01998	1.04139	0.02932492	0.5444225	0.06502358	0.00254021	0.00573979	0.0472851	0.048765	0.0108488	0.0080006	0.0132557	0.0762978	0.00221215	0.00274747	0.00298299	0.00282251	0.0532207	0.114697	0.0247517	0.0197577	0.0266769	0.00944377	0.0188927	0.0581164	0.0581573	0.0598362	0.0180277	0.0209302	0.00995361	0.0409156	0.0682551	0.00332633	0.0185305	0.0056246	0.0349289	0.0454648	0.00383417	0.00724508	0.0559148	0.956967	0.043033	0.956967	0.391405
10944	-48.81191	-92.72734	43.91544	0.00735301	0.0238328	0.00359823	0.017454	0.00013131	0.00247983	0.00142166	0.0177221	0.0115642	0.01	0.00562563	0.0303165	0.0406609	0.0291509	0.010877	0.0263353	0.0149684	0.0142248	0.00844884	0.00449921	0.0741674	0.023321	0.0359174	0.00389743	0.0274491	0.0157159	0.0289679	0.00853128	0.0429956	0.00247864	0.0292863	0.00934613	0.00851429	0.0349474	0.0156966	0.285855	1.29756	1.74468	0.2553199	0.271191	0.529185	0.819918	1.21963	1.8897	3.68743	0.9435548	0.1463419	0.09179233	0.0114551	0.0371287	0.00560563	0.0271912	0.000204565	0.00386328	0.00221478	0.0276089	0.0180157	0.0155788	0.00876406	0.0472296	0.0633448	0.0454137	0.0169451	0.0410274	0.023319	0.0221605	0.0131623	0.00700924	0.115544	0.0363314	0.055955	0.00607173	0.0427625	0.0244835	0.0451287	0.0132907	0.066982	0.00386143	0.0456246	0.0145602	0.0132643	0.0544439	0.0244535	0.695594	0.304406	0.6955935	0.641897
