Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3312	-45.03788	-88.90867	43.87079	0.00360595	0.00733625	0.0142379	0.00408617	0.00479903	0.0117379	0.00280498	0.00527022	0.00518094	0.0231856	0.00738637	0.00405374	0.0220197	0.0419832	0.00978822	0.00338219	0.00874303	0.00494877	0.0010227	0.00666411	0.00299663	0.00281268	5.29204e-05	0.0524579	0.0326649	0.0215355	0.0134835	0.00897825	0.00139839	0.0477253	0.0154315	0.00407801	0.0115013	0.0258325	0.00696921	0.223926	1.32336	1.817022	0.1829779	0.168249	0.419271	0.762474	1.31152	2.38509	5.94358	1.288734	0.1007021	0.07050395	0.00819245	0.0166674	0.0323475	0.00928348	0.010903	0.0266677	0.0063727	0.0119735	0.0117707	0.052676	0.0167813	0.0092098	0.0500271	0.0953827	0.0222381	0.00768409	0.0198635	0.0112432	0.00232349	0.0151404	0.00680811	0.00639018	0.000120231	0.11918	0.0742121	0.048927	0.0306335	0.0203979	0.00317704	0.108428	0.0350593	0.00926493	0.02613	0.0586894	0.0158335	0.93662	0.0633801	0.9366199	0.4401556
3348	-49.05906	-92.75402	43.69496	0.0151479	0.0223142	0.0206777	0.000705426	0.00531336	0.0183303	0.000451437	0.00802189	0.0145673	0.0269292	0.0377536	0.0389453	0.0404579	0.0563833	0.0845928	0.0104197	0.0528311	0.0294847	0.041658	0.0266504	0.000932094	0.0399992	0.0216563	0.0099624	0.0880518	0.0641411	0.0153839	0.0321687	0.00243195	0.0274727	0.0390534	0.0231728	0.0193712	0.00712618	0.0203528	0.00979538	1.41259	1.485487	0.5145127	0.673716	0.824798	0.941677	1.06194	1.21242	1.48431	0.285574	0.3463595	0.002889319	0.0157313	0.0231736	0.0214741	0.000732596	0.00551801	0.0190363	0.000468825	0.00833086	0.0151284	0.0279664	0.0392077	0.0404454	0.0420162	0.058555	0.087851	0.010821	0.054866	0.0306204	0.0432626	0.0276769	0.000967995	0.0415398	0.0224905	0.0103461	0.0914432	0.0666116	0.0159765	0.0334077	0.00252562	0.0285308	0.0405576	0.0240654	0.0201173	0.00740066	0.0211367	0.938849	0.0611505	0.9388495	0.962912
3384	-56.37294	-99.76063	43.38768	0.00110468	0.117084	0.0128438	0.00381985	0.100279	0.00796621	0.00241161	0.0256354	0.0453922	0.0247196	0.0238778	0.0580295	0.0574421	0.0209721	0.00221329	0.00429344	0.0276473	0.0091747	0.0558825	0.0379746	0.00637298	0.00308871	0.0034924	0.0531076	0.0957959	0.0579519	0.00106313	0.0535564	0.000682165	0.0164592	0.0329112	0.0250718	0.0414162	0.0297722	0.0520944	0.807884	1.08005	1.699893	0.3001073	0.660595	0.816924	0.938863	1.06512	1.2241	1.51379	0.299795	0.1765448	0.3116695	0.000993773	0.105329	0.0115544	0.00343636	0.0902111	0.00716644	0.00216949	0.0230617	0.040835	0.0222379	0.0214806	0.0522036	0.0516752	0.0188666	0.00199109	0.0038624	0.0248716	0.00825361	0.0502722	0.0341621	0.00573316	0.00277862	0.00314178	0.0477759	0.0861784	0.0521338	0.0009564	0.0481796	0.000613679	0.0148068	0.029607	0.0225547	0.0372582	0.0267832	0.0468644	0.634566	0.365434	0.6345662	1.111599
3420	-46.66784	-90.31897	43.65113	0.000207428	0.0103579	0.0280259	0.0161197	0.0305804	0.00249865	0.0198525	0.0468802	0.062953	0.0200802	0.00932206	0.00961176	0.00158265	0.0444248	0.00427289	0.00859832	0.00448249	3.70587e-05	0.00950593	0.0290607	0.00152838	0.0124458	0.00396895	0.0161707	0.0255226	0.0535206	0.0130269	0.0345649	0.0034536	0.0086935	0.0537448	0.0104811	0.0310426	0.0307934	0.0134546	0.824109	1.07329	1.538788	0.4612121	0.921172	0.960746	0.987584	1.01257	1.04086	1.08557	0.05937049	0.2997242	0.3199317	0.000309194	0.0154395	0.0417757	0.0240282	0.0455834	0.0037245	0.0295923	0.0698801	0.0938383	0.0299317	0.0138955	0.0143274	0.00235911	0.06622	0.0063692	0.0128167	0.00668163	5.52401e-05	0.0141696	0.0433181	0.00227821	0.0185518	0.00591615	0.0241042	0.0380442	0.0797782	0.0194181	0.0515227	0.00514797	0.0129586	0.0801124	0.0156232	0.0462724	0.0459009	0.0200556	0.979537	0.0204634	0.9795366	0.6708667
3456	-40.5211	-85.20405	44.68295	0.00147905	0.0118869	0.00298057	0.0102593	0.0291674	0.00797686	0.00465081	0.00676242	0.00152303	0.0321469	0.0198616	0.00836716	0.0515055	0.0221791	0.00470065	0.0127694	0.0125209	0.00802335	0.00011285	0.00611084	0.0150487	0.0114173	0.00552963	0.00535852	0.00608002	0.00332589	0.0250949	0.0097584	0.00420144	0.0630898	0.0370074	0.0126492	0.00535385	0.00109096	0.0117691	0.0634776	1.39022	1.54739	0.4526095	0.855132	0.926515	0.976469	1.0241	1.07931	1.16941	0.11316	0.2924986	0.01902509	0.00313517	0.0251969	0.00631798	0.0217469	0.0618268	0.0169087	0.00985842	0.0143345	0.0032284	0.0681425	0.0421011	0.0177361	0.109177	0.0470137	0.00996407	0.0270677	0.0265409	0.0170073	0.000239211	0.0129533	0.031899	0.0242016	0.0117213	0.0113586	0.012888	0.00704996	0.0531942	0.0206851	0.0089059	0.133733	0.0784455	0.0268127	0.0113487	0.00231254	0.0249472	0.751567	0.248433	0.7515671	0.4717597
3492	-47.161	-92.20549	45.04449	0.0175018	0.0398807	0.0275454	0.0244398	0.0277423	0.00459444	0.0132418	0.00377434	0.00138129	0.00809169	0.000649071	0.00697063	0.00794073	0.0234861	0.00606644	0.00192621	0.00842903	0.00436715	0.0046135	0.0253819	0.0254101	0.0165335	0.00496316	0.00976059	0.0369427	0.00364205	0.0184717	0.0648284	0.0159881	0.0148986	0.0689917	0.0242749	0.0526684	0.00211839	0.00264688	0.0754772	1.38522	1.882589	0.1174112	0.504521	0.716297	0.901139	1.10971	1.39607	1.98208	0.4946849	0.06236689	0.02270318	0.0282212	0.0643068	0.0444164	0.0394086	0.0447338	0.00740843	0.0213522	0.00608604	0.00222729	0.0130477	0.00104661	0.01124	0.0128043	0.0378708	0.00978199	0.00310596	0.0135916	0.00704193	0.00743916	0.0409278	0.0409733	0.0266599	0.00800298	0.0157387	0.0595692	0.00587272	0.0297853	0.104534	0.0257804	0.0240237	0.111248	0.0391427	0.0849267	0.00341585	0.00426804	0.305442	0.694558	0.3054418	0.6201635
3528	-46.81334	-91.21957	44.40623	0.00160286	0.0616793	0.00723887	0.0196113	0.00488628	0.0232871	0.0214585	9.75924e-05	0.0206392	0.0357426	0.0258856	0.00800641	0.0472653	0.0345828	0.0236771	0.0132023	0.0494161	0.00568958	0.0042975	0.0355618	0.0976707	0.038908	0.0394572	0.0179252	0.090823	0.0442479	0.00609026	0.0156687	0.0378587	0.0163405	0.0719051	0.0484217	0.0613123	0.0247332	0.0296248	0.296355	1.29319	1.864287	0.1357125	0.593356	0.775256	0.923653	1.08266	1.2899	1.68533	0.3774135	0.07279591	0.09548597	0.00147754	0.056857	0.00667291	0.018078	0.00450425	0.0214664	0.0197807	8.99622e-05	0.0190255	0.0329481	0.0238617	0.00738044	0.0435699	0.031879	0.0218259	0.0121701	0.0455526	0.00524474	0.0039615	0.0327814	0.0900344	0.035866	0.0363723	0.0165237	0.0837221	0.0407885	0.0056141	0.0144437	0.0348987	0.0150629	0.0662832	0.0446359	0.0565186	0.0227994	0.0273086	0.861493	0.138507	0.8614925	1.084816
3564	-67.7476	-111.2788	43.5312	0.00192737	0.0210702	0.00510914	0.0171472	0.00134641	0.0182504	0.00132196	0.00875333	0.00181745	0.00654898	0.0040976	0.0124829	0.0027921	0.0144664	0.00489757	0.0101825	0.00492332	0.00492609	0.000648829	0.00921175	0.000126311	0.0112545	0.00902263	0.0162595	0.000924409	0.0140485	0.011076	0.00184607	0.000812628	0.0040672	0.000990039	0.00762024	0.00869306	0.00564771	0.0054834	0.423845	1.24006	1.882311	0.117689	0.161454	0.410925	0.757707	1.31977	2.43353	6.19372	1.318542	0.06252367	0.1424137	0.00771586	0.0843504	0.0204534	0.0686455	0.00539008	0.0730618	0.00529222	0.0350422	0.00727582	0.0262176	0.0164039	0.049973	0.0111776	0.0579133	0.0196064	0.0407638	0.0197096	0.0197206	0.00259746	0.0368774	0.000505662	0.0450552	0.0361203	0.0650917	0.00370069	0.0562403	0.0443405	0.00739037	0.0032532	0.0162822	0.00396343	0.0305061	0.034801	0.0226095	0.0219517	0.891535	0.108465	0.8915352	0.2497937
3600	-47.27254	-92.0934	44.82087	0.00514557	0.011518	0.0209105	0.000822182	0.00917133	0.00311707	0.0303029	0.00016163	0.00457958	0.0202487	0.0193647	0.0209993	0.00711906	0.0203031	0.00037475	0.00499576	0.0469866	0.00282735	0.00514824	0.0343388	0.00917827	0.00940622	0.0109409	0.0148298	0.0264971	0.0278403	0.021522	0.00830351	0.00536916	0.0388098	0.0114721	0.0191809	0.00724301	0.01636	0.00678665	0.0572754	1.3928	1.897428	0.1025716	0.335497	0.587053	0.846899	1.18078	1.70342	2.98065	0.7896942	0.05405821	0.01713434	0.0102466	0.0229362	0.0416399	0.00163724	0.0182632	0.00620714	0.0603434	0.00032186	0.0091195	0.040322	0.0385616	0.0418166	0.0141765	0.0404303	0.000746253	0.00994824	0.0935661	0.00563022	0.0102519	0.0683802	0.018277	0.018731	0.0217871	0.0295311	0.0527648	0.0554395	0.0428576	0.0165351	0.0106918	0.0772835	0.0228449	0.0381957	0.0144233	0.0325783	0.0135145	0.351732	0.648268	0.3517316	0.5021748
3636	-47.58004	-91.43855	43.85851	0.0176188	0.0473684	0.00437594	0.000676479	0.0077473	0.00421531	0.00254226	0.0231974	0.000871248	0.0229526	0.00559516	0.0103478	0.0130686	0.0181488	0.0206858	0.00409009	0.0334383	0.000905626	0.0275011	0.0321658	0.0320647	0.00654036	0.00599782	0.0254071	0.010361	0.00738314	0.0273454	0.0111968	0.0229917	0.0119664	0.0101368	0.0198852	0.0121615	0.00373168	0.0113571	0.0181096	1.40912	1.159344	0.8406558	0.975386	0.987919	0.996215	1.0038	1.01223	1.02524	0.01802023	0.7251133	0.005354874	0.0341424	0.0917921	0.00847986	0.00131091	0.015013	0.00816857	0.00492648	0.0449528	0.00168834	0.0444784	0.0108425	0.0200523	0.0253249	0.0351693	0.0400858	0.00792593	0.0647979	0.00175495	0.0532927	0.062332	0.0621362	0.0126741	0.0116228	0.0492348	0.0200779	0.0143073	0.052991	0.0216976	0.0445541	0.0231889	0.0196434	0.0385343	0.0235669	0.00723139	0.0220081	0.863641	0.136359	0.8636406	0.5160395
3672	-44.55081	-88.96902	44.41821	0.0241525	0.0253909	0.0105455	0.00359345	0.0158155	0.0209687	0.00661251	0.0135075	0.00278364	0.0153814	0.027924	0.00522726	0.0185741	0.0380981	0.019153	0.000789433	0.0379376	0.00554656	0.00626437	0.00904476	0.0533959	0.0145794	0.00851095	0.00223497	0.0266925	0.0208644	0.0108877	0.0253404	0.0287253	0.00367551	0.000668237	0.0499927	0.0150476	0.0164109	0.00742442	0.161494	1.34938	1.623706	0.376294	0.580063	0.766737	0.920475	1.0864	1.30423	1.72395	0.3937962	0.2317501	0.0498667	0.0408146	0.0429072	0.0178205	0.00607245	0.0267262	0.0354344	0.0111743	0.022826	0.00470399	0.0259926	0.0471879	0.00883339	0.0313879	0.0643807	0.032366	0.00133404	0.0641096	0.00937296	0.010586	0.0152845	0.0902321	0.0246373	0.0143824	0.0037768	0.0451068	0.0352581	0.0183988	0.042822	0.048542	0.00621113	0.00112923	0.0844812	0.0254284	0.0277323	0.0125463	0.88067	0.11933	0.8806697	0.5917616
3708	-48.09147	-92.36305	44.27158	0.00221101	0.0140021	0.0183586	0.0106966	0.00144987	0.0307983	0.0106954	0.00698209	0.00724436	0.0170694	0.00245192	0.000366	0.0179478	0.0589497	0.00650989	0.0108997	0.00660878	0.0127175	0.0110738	0.0783456	0.00125359	0.0108122	0.00083479	0.0258171	0.0019908	0.0468971	0.0348139	0.00487495	0.0231044	0.0335808	0.00348181	0.100603	0.034544	0.0366619	0.00794746	0.151537	1.35353	1.57419	0.4258099	0.566292	0.757805	0.917116	1.09038	1.3196	1.76587	0.4111694	0.2704945	0.04664868	0.00319235	0.0202168	0.0265069	0.0154442	0.00209338	0.0444679	0.0154424	0.010081	0.0104597	0.0246455	0.00354018	0.000528446	0.0259138	0.0851142	0.00939926	0.0157375	0.00954204	0.0183621	0.0159888	0.113119	0.00180999	0.0156111	0.00120531	0.0372759	0.0028744	0.0677121	0.0502658	0.00703865	0.033359	0.0484853	0.00502719	0.145255	0.049876	0.052934	0.0114749	0.702021	0.297979	0.7020213	0.6925963
3744	-56.15521	-99.45311	43.2979	0.000103654	0.00351317	0.00333639	0.00346656	0.0011845	0.0126955	0.00621109	0.00208306	0.000327665	0.00507866	0.00379158	0.00596739	0.000185718	0.0118796	0.00447455	0.000136993	0.000461747	0.00333008	0.0026868	2.15386e-05	0.00858767	0.00573793	0.00212344	0.00553863	0.00598589	0.000265714	0.00291161	0.00276772	0.00505305	0.0171277	0.00010707	0.00186836	0.00928112	0.00940096	0.000101092	0.0832832	1.38197	1.88502	0.1149801	0.0886657	0.306773	0.691666	1.44578	3.25974	11.2783	1.751911	0.06099677	0.02511014	0.000701339	0.0237707	0.0225746	0.0234553	0.00801454	0.0859	0.0420253	0.0140943	0.00221704	0.0343631	0.0256545	0.0403764	0.0012566	0.0803791	0.0302756	0.000926914	0.00312426	0.0225319	0.0181794	0.000145734	0.0581056	0.0388238	0.0143675	0.0374753	0.0405016	0.00179787	0.0197004	0.0187268	0.0341898	0.115889	0.000724456	0.0126416	0.0627976	0.0636084	0.000684006	0.124284	0.875716	0.1242844	0.1477942
3780	-49.88194	-94.0342	44.15227	8.30041e-05	0.0442244	0.00138353	0.0178493	0.00361407	0.0110496	0.000681897	0.00506345	0.00582274	0.0103301	0.00872316	0.0340167	0.0226939	0.0205124	0.0360108	0.00961415	0.0263829	0.00629151	0.000508629	0.0112436	0.0101078	0.0207902	0.0111498	0.0626125	0.0365627	0.0350175	0.0269787	0.0181972	0.0474931	0.0250635	0.0073984	0.00712127	0.00357476	0.0107307	0.00841203	0.23452	1.31895	1.823537	0.1764628	0.252698	0.511267	0.811154	1.23281	1.95593	3.95729	0.9946235	0.09676953	0.07408685	0.000136675	0.0728202	0.00227813	0.0293908	0.00595094	0.0181943	0.00112281	0.00833751	0.00958775	0.0170097	0.0143636	0.056012	0.0373679	0.0337759	0.0592956	0.0158307	0.0434423	0.0103596	0.000837511	0.0185137	0.0166435	0.0342333	0.0183594	0.103098	0.0602043	0.05766	0.0444232	0.0299636	0.0782024	0.0412697	0.0121822	0.0117259	0.00588622	0.0176692	0.0138513	0.559602	0.440398	0.5596021	0.6073101
3816	-47.60934	-91.06798	43.45864	0.000658208	0.00587915	0.00905275	0.000399224	0.00559272	0.0150293	0.00630963	0.00491453	0.000776828	0.0121951	0.00683606	0.00457642	0.00348288	0.00939002	0.0102963	0.000132662	0.0189337	0.00283809	0.00131309	0.00899453	0.00218627	0.00195589	0.00336021	0.00960216	0.0122803	0.00962034	0.00653315	0.00752396	0.0113731	0.00132639	0.000316936	0.00265679	0.00594755	0.0116806	0.000191553	0.469199	1.22117	1.808506	0.1914941	0.233956	0.492408	0.801699	1.24735	2.03083	4.2743	1.050345	0.1058852	0.1600924	0.00307349	0.0274526	0.0422717	0.00186417	0.0261151	0.070179	0.0294627	0.0229483	0.00362739	0.0569447	0.0319209	0.0213695	0.0162633	0.0438466	0.0480784	0.000619464	0.0884108	0.0132524	0.00613144	0.0419998	0.0102087	0.00913301	0.0156905	0.0448372	0.0573426	0.0449221	0.0305065	0.035133	0.0531064	0.00619355	0.00147993	0.0124058	0.027772	0.0545425	0.000894456	0.6414	0.3586	0.6414001	0.2141564
3852	-53.70106	-96.44245	42.74139	0.0141156	0.00824189	0.0057005	0.00491125	0.0033139	0.00427737	0.0138073	0.00678364	0.0136364	0.00885248	0.00531617	0.000639589	0.025318	0.00426	0.0104129	0.00114763	0.00213946	0.00383103	0.00999732	0.0124202	0.0147676	0.00394628	0.00886354	0.00887958	0.0151477	0.00091295	0.00618123	0.0114272	0.008713	0.0113747	0.0176202	0.0020153	0.0346897	0.00487743	0.00285891	0.042424	1.39899	1.086902	0.9130979	0.226726	0.484927	0.797879	1.25332	2.06217	4.41061	1.073044	0.8400921	0.0126353	0.0453298	0.0264674	0.0183062	0.0157716	0.010642	0.013736	0.0443397	0.0217845	0.0437908	0.0284282	0.017072	0.00205393	0.0813044	0.0136803	0.0334393	0.00368542	0.00687052	0.0123027	0.0321046	0.0398854	0.0474234	0.0126728	0.0284637	0.0285152	0.0486441	0.00293178	0.0198499	0.0366964	0.0279803	0.0365278	0.0565842	0.00647178	0.1114	0.015663	0.00918091	0.963211	0.0367887	0.9632113	0.3113978
3888	-52.12263	-94.51245	42.38982	0.00856715	0.000414475	0.00990719	0.000668806	0.0051069	0.0113606	0.0247101	0.00234081	0.0102678	0.0174329	0.00731169	0.000349037	0.0034346	0.0278699	0.000545242	0.00926192	0.0117952	0.00146678	0.00595398	0.0176553	0.022277	0.00529334	0.0358098	0.018925	0.00656273	0.00702856	0.0187922	0.000368617	0.0184206	0.00112018	0.00627406	0.0109377	0.00289389	0.018899	2.29785e-05	0.107505	1.37187	0.9486526	1.051347	0.199592	0.455699	0.782553	1.27787	2.19443	5.01022	1.16521	1.108253	0.03265143	0.0244744	0.00118406	0.0283025	0.00191062	0.0145892	0.0324547	0.0705909	0.00668716	0.0293327	0.0498017	0.0208878	0.000997118	0.00981186	0.0796177	0.00155763	0.0264592	0.033696	0.00419024	0.0170091	0.0504372	0.0636402	0.0151219	0.1023	0.0540644	0.0187482	0.020079	0.053685	0.00105305	0.0526233	0.00320008	0.0179235	0.0312464	0.00826717	0.05399	6.56442e-05	0.9274	0.0726003	0.9273997	0.3500458
3924	-56.53923	-99.76004	43.22081	0.00730295	0.00600311	0.0156707	0.00649469	0.00641125	0.00407577	0.00853064	0.0107151	0.0151	0.0010447	0.00815233	0.00137207	0.016754	0.0365363	0.059137	0.00219458	0.027919	0.00186183	0.0120941	0.018593	0.0434988	0.00526197	0.00590862	0.0258842	0.0125754	0.00544048	0.00332869	0.0145929	0.021035	0.000171459	0.000423971	0.0400711	0.00682808	0.0118207	0.0239428	1.29505	0.877061	1.672884	0.3271163	0.668038	0.821401	0.940465	1.0633	1.21743	1.49692	0.2916937	0.1955403	0.6152421	0.0150036	0.0123331	0.0321948	0.013343	0.0131716	0.00837347	0.0175258	0.0220136	0.0310223	0.0021463	0.0167486	0.00281885	0.0344204	0.0750621	0.121494	0.00450865	0.0573582	0.00382504	0.0248468	0.0381985	0.0893663	0.0108105	0.012139	0.0531778	0.0258356	0.0111772	0.00683863	0.0299805	0.0432154	0.000352254	0.000871029	0.0823242	0.014028	0.0242852	0.0491893	0.994169	0.00583057	0.9941694	0.4867474
3960	-56.70487	-98.1842	41.47933	0.00190934	0.0162111	0.00148173	0.00871923	0.00651964	0.00121619	3.06028e-05	0.00127683	0.00844211	0.00546549	0.00208614	0.00258678	0.00218163	0.00642766	0.0142116	0.00203614	0.0108512	0.00153952	0.00889587	0.000248243	0.000783276	0.00154673	0.00101451	0.010017	0.0120883	0.0282886	0.000421815	0.00834243	0.0050096	0.0102055	0.00604501	0.0010736	0.00319996	0.00749142	0.00382355	0.0247044	1.40637	0.767499	1.232501	0.152441	0.399573	0.751113	1.33136	2.50267	6.55993	1.360078	1.605867	0.007319189	0.00946679	0.0803768	0.00734663	0.0432312	0.0323253	0.00603004	0.000151733	0.00633072	0.0418572	0.0270987	0.0103434	0.0128257	0.0108168	0.0318693	0.0704632	0.0100955	0.0538019	0.00763319	0.044107	0.00123082	0.00388359	0.00766892	0.0050301	0.0496657	0.0599355	0.140259	0.00209142	0.041363	0.0248383	0.0506005	0.029972	0.00532305	0.0158659	0.0371435	0.0189577	0.99341	0.00658987	0.9934101	0.2016883
3996	-51.66304	-91.36986	39.70682	0.00411679	0.028233	0.00338546	1.60606e-05	0.00580569	0.00102838	0.000989008	0.000539897	0.0154241	0.0174171	0.00158721	0.0109911	0.00764438	0.0180174	0.00532612	0.00270128	0.0114492	0.0002452	0.00417738	0.00112034	0.0318741	0.00163344	0.00944034	0.00523749	0.00853582	0.0257837	0.000166164	0.0111908	0.0155421	0.0249677	0.00852685	0.00853305	0.00374037	0.0212707	0.00807714	1.43413	0.819111	0.4825297	1.51747	0.264086	0.522377	0.816613	1.22457	1.91433	3.78664	0.9627512	3.144823	0.7295163	0.0126774	0.0869417	0.0104253	4.94577e-05	0.0178783	0.00316684	0.00304558	0.00166258	0.0474974	0.0536349	0.0048877	0.0338465	0.0235404	0.0554835	0.0164015	0.00831842	0.0352571	0.000755077	0.012864	0.00345002	0.0981543	0.00503007	0.0290709	0.0161285	0.0262855	0.0793992	0.000511692	0.0344612	0.0478607	0.0768865	0.0262579	0.026277	0.0115182	0.0655018	0.024873	0.889995	0.110005	0.8899951	0.3247349
4032	-47.41358	-92.25995	44.84637	0.0242112	0.0423398	0.0247527	0.00199864	0.00138012	0.0205891	0.00759426	0.00281483	0.0251879	0.0166665	0.00777915	0.0123473	0.0142115	0.0200257	0.0222147	0.0118723	0.0149507	0.00105468	0.0144698	0.00582936	0.0357016	0.00972681	0.0761441	0.00909723	0.00394805	0.00475009	0.00107284	0.00134807	0.0298342	0.00406468	0.00406085	0.0137228	0.0114993	0.053854	0.0244876	0.0796272	1.38349	1.738134	0.261866	0.62778	0.796875	0.931613	1.07341	1.2549	1.59291	0.3366359	0.1506593	0.0239814	0.0420624	0.0735573	0.0430031	0.00347226	0.0023977	0.0357697	0.0131936	0.00489023	0.0437592	0.0289549	0.0135148	0.0214511	0.0246897	0.0347909	0.0385939	0.0206258	0.0259739	0.00183231	0.0251385	0.0101274	0.0620248	0.0168985	0.132286	0.0158047	0.00685898	0.00825239	0.00186386	0.00234202	0.0518313	0.0070616	0.00705496	0.0238408	0.0199779	0.093561	0.0425425	0.957509	0.0424912	0.9575088	0.5756025
4068	-59.1958	-99.91411	40.71831	0.0545474	0.00651862	0.00148526	0.0494563	0.00198304	0.015093	0.0115229	0.00134682	0.00235526	0.044122	0.00898327	0.0219522	0.0235272	0.0325411	0.00710967	0.0226708	0.0110801	0.0076154	0.000353306	0.00720191	0.0136222	0.00391102	0.0330874	0.00101222	0.0375054	0.0382383	0.0239355	0.00945526	0.029001	0.00403589	0.000446033	0.00376737	0.0098431	0.0403473	0.00484461	0.301415	1.29108	0.4313934	1.568607	0.195923	0.451594	0.780347	1.28148	2.21438	5.10406	1.178628	3.636139	0.09727499	0.0933203	0.0111521	0.00254099	0.0846104	0.0033926	0.0258212	0.0197135	0.00230415	0.0040294	0.0754844	0.0153687	0.0375561	0.0402507	0.0556716	0.0121633	0.0387855	0.018956	0.0130285	0.00060444	0.0123211	0.023305	0.00669102	0.0566063	0.00173172	0.0641647	0.0654186	0.0409491	0.0161762	0.0496152	0.00690464	0.000763078	0.00644525	0.0168397	0.0690265	0.00828821	0.902266	0.0977339	0.9022661	0.5845182
4104	-52.32727	-96.88823	44.56096	0.0187265	0.0262081	0.00115909	0.00781821	0.00786874	0.0380915	0.00494854	0.00166776	0.0102887	0.0174237	0.00231602	0.0140747	0.00208768	0.0140851	0.00668416	0.0158575	0.0105359	0.00906096	0.000230885	0.0063767	0.0164247	0.00743671	0.00903874	0.00859378	0.0125232	0.00416188	0.012206	0.0119942	0.00208067	0.0217346	0.00340241	0.000575289	0.0559752	0.00638859	0.0112349	0.153342	1.35277	1.82809	0.1719099	0.366198	0.612665	0.858257	1.16515	1.63221	2.73077	0.7263821	0.09403797	0.04723067	0.0469005	0.0656383	0.00290295	0.0195807	0.0197073	0.0954003	0.0123936	0.0041769	0.025768	0.0436376	0.00580046	0.03525	0.00522859	0.0352762	0.0167405	0.0397151	0.0263872	0.0226932	0.000578252	0.0159705	0.0411357	0.0186252	0.0226375	0.0215231	0.0313643	0.0104234	0.0305699	0.0300396	0.00521105	0.0544343	0.00852135	0.00144081	0.14019	0.0160002	0.0281378	0.588408	0.411592	0.5884075	0.3992812
4140	-54.35075	-96.71432	42.36357	0.0227832	0.101704	0.00247267	0.0199953	0.0100053	0.0212806	0.0172795	0.0500904	0.00926468	0.00544246	0.00706706	0.00867959	0.0075144	0.0354741	0.0128827	0.00702545	0.00788183	0.100735	0.0172137	0.0150879	0.0185786	0.0173438	0.0806237	0.0342897	0.0317214	0.0441088	1.36225e-06	0.0211869	0.0155504	0.0179266	0.00702241	0.0487331	0.0317068	0.0110956	0.0165237	0.535532	1.19353	0.9996514	1.000349	0.482352	0.700771	0.894999	1.11732	1.427	2.07318	0.527176	1.000697	0.1869567	0.0259995	0.116062	0.00282174	0.022818	0.0114178	0.0242848	0.0197188	0.0571617	0.0105726	0.00621077	0.00806472	0.00990489	0.00857521	0.040482	0.0147014	0.00801724	0.00899451	0.114956	0.0196438	0.0172179	0.0212014	0.0197923	0.0920054	0.0391304	0.0361995	0.0503356	1.55456e-06	0.0241779	0.0177457	0.0204573	0.00801377	0.0556127	0.0361829	0.012662	0.0188564	0.958726	0.0412745	0.9587255	0.8762931
